sembrada,cosechada,siniestrada,volumenproduccion,latitud,longitud,altitud,cicloproductivo_Otoño-Invierno,cicloproductivo_Perennes,cicloproductivo_Primavera-Verano,modalidad_Riego,modalidad_Temporal,cultivo_Avena forrajera en verde,cultivo_Frijol,cultivo_Maíz grano,cultivo_Pastos y praderas,cultivo_Tomate rojo (jitomate),K=8 Cluster Labels,rendimiento,estado
2910.0,2910.0,0.0,20370.0,19.915911,-100.004081,2390.0,0,0,1,1,0,0,0,1,0,0,2,7.0,México
6275.0,6275.0,0.0,22025.25,19.689351,-100.555161,2060.0,0,0,1,0,1,0,0,1,0,0,2,3.51,Michoacán
3372.0,3372.0,0.0,23131.92,19.31266,-97.923103,2498.0,0,0,1,1,0,0,0,1,0,0,2,6.86,Tlaxcala
6991.74,6991.74,0.0,24471.09,20.186444,-100.144195,2639.0,0,0,1,1,0,0,0,1,0,0,2,3.5,Querétaro
1949.0,1949.0,0.0,17346.1,27.550074,-110.082975,26.0,1,0,0,1,0,0,0,1,0,0,7,8.9,Sonora
2415.0,2415.0,0.0,20237.0,21.058056,-104.050278,1300.0,0,0,1,0,1,0,0,1,0,0,2,8.38,Jalisco
3000.0,3000.0,0.0,18809.2,20.416389,-103.661389,1365.0,0,0,1,0,1,0,0,1,0,0,2,6.27,Jalisco
4720.0,4720.0,0.0,15576.0,19.053867,-101.419531,725.0,0,0,1,0,1,0,0,1,0,0,2,3.3,Michoacán
16300.0,16300.0,0.0,21190.0,20.386441,-99.999632,1928.0,0,0,1,0,1,0,0,1,0,0,2,1.3,Querétaro
12915.0,12915.0,0.0,182747.25,26.310915,-99.539389,176.0,0,1,0,0,1,0,0,0,1,0,6,14.15,Nuevo León
9200.0,9200.0,0.0,158700.0,18.835526,-96.39542,37.0,0,1,0,0,1,0,0,0,1,0,6,17.25,Veracruz
5680.0,5680.0,0.0,233164.0,17.860132999999998,-96.211324,43.0,0,1,0,0,1,0,0,0,1,0,6,41.05,Oaxaca
2545.0,2545.0,0.0,19659.6,21.010556,-102.617778,1826.0,0,0,1,0,1,0,0,1,0,0,2,7.72,Jalisco
2462.0,2462.0,0.0,20139.72,20.440556,-104.408889,1539.0,0,0,1,0,1,0,0,1,0,0,2,8.18,Jalisco
5690.0,5685.98,4.02,23085.08,18.408674,-100.478253,398.0,0,0,1,0,1,0,0,1,0,0,2,4.06,Guerrero
2588.0,2588.0,0.0,5035.8,23.293893,-102.346888,1978.0,0,0,1,1,0,0,1,0,0,0,1,1.95,Zacatecas
11300.0,11300.0,0.0,117520.0,28.546008,-106.502632,1773.0,0,0,1,0,1,1,0,0,0,0,5,10.4,Chihuahua
7957.0,7957.0,0.0,22597.88,19.431364,-97.796532,2599.0,0,0,1,0,1,0,0,1,0,0,2,2.84,Tlaxcala
2548.0,2548.0,0.0,19978.6,20.414722,-104.4925,1300.0,0,0,1,0,1,0,0,1,0,0,2,7.84,Jalisco
307.0,307.0,0.0,22712.84,24.808808,-107.393756,57.0,1,0,0,1,0,0,0,0,0,1,7,73.98,Sinaloa
6000.0,6000.0,0.0,4876.0,28.406312,-106.866044,2062.0,0,0,1,0,1,0,1,0,0,0,1,0.81,Chihuahua
1913.0,1913.0,0.0,4017.3,26.910833,-109.625278,12.0,1,0,0,1,0,0,1,0,0,0,7,2.1,Sonora
2450.0,2450.0,0.0,22050.0,20.788326,-100.045431,1904.0,0,0,1,1,0,0,0,1,0,0,2,9.0,Querétaro
5560.5,5560.5,0.0,15346.21,17.660802,-99.677341,1124.0,0,0,1,0,1,0,0,1,0,0,2,2.76,Guerrero
41.0,41.0,0.0,7617.8,18.460096,-97.832348,1900.0,0,0,1,1,0,0,0,0,0,1,4,185.8,Puebla
145.0,145.0,0.0,11890.0,20.020856,-102.595779,1523.0,1,0,0,1,0,0,0,0,0,1,4,82.0,Michoacán
11721.0,11721.0,0.0,158467.92,24.527263,-104.778374,1940.0,0,0,1,0,1,1,0,0,0,0,5,13.52,Durango
15000.0,15000.0,0.0,18000.0,17.557021,-92.333422,11.0,0,0,1,0,1,0,0,1,0,0,2,1.2,Chiapas
4264.0,4264.0,0.0,20756.98,18.28699,-99.466694,832.0,0,0,1,0,1,0,0,1,0,0,2,4.87,Guerrero
175.0,175.0,0.0,11618.25,20.528056,-102.328333,1604.0,1,0,0,1,0,0,0,0,0,1,4,66.39,Jalisco
11350.0,11350.0,0.0,5448.0,21.648492,-101.478016,2259.0,0,0,1,0,1,0,1,0,0,0,1,0.48,Guanajuato
2320.0,2320.0,0.0,143840.0,24.023988,-104.670194,1890.0,0,1,0,1,0,0,0,0,1,0,6,62.0,Durango
17250.0,12035.0,5215.0,6474.25,22.628015,-101.715735,2070.0,0,0,1,0,1,0,1,0,0,0,2,0.54,San Luis Potosí
4777.0,4775.0,0.0,97813.25,16.797344,-99.390046,86.0,0,1,0,0,1,0,0,0,1,0,6,20.48,Guerrero
1830.0,1830.0,0.0,21960.0,28.636794,-106.076307,1424.0,0,0,1,1,0,0,0,1,0,0,7,12.0,Chihuahua
8485.0,8485.0,0.0,16970.0,20.917143,-97.675531,19.0,1,0,0,0,1,0,0,1,0,0,3,2.0,Veracruz
7365.0,7365.0,0.0,20622.0,19.43718,-100.357486,1944.0,0,0,1,0,1,0,0,1,0,0,2,2.8,Michoacán
